
82.34	-0.057722717	
82.344	-0.083531716	
82.348	-0.109340715	
82.352	-0.117147141	
82.356	-0.085602809	
82.36	-0.029523996	
82.364	0.021934688	
82.368	0.038344113	
82.372	0.033086724	
82.376	0.052204502	
82.38	0.096334704	
82.384	0.109876463	
82.388	0.073871316	
82.392	0.021456743	
82.396	-0.024425922	
82.4	-0.061386958	
82.404	-0.070467902	
82.408	-0.057404088	
82.412	-0.035418644	
82.416	-0.017097441	
82.42	-0.023788663	
82.424	-0.033666181	
82.428	0.001064448	
82.432	0.047265742	
82.436	0.079765964	
82.44	0.129153555	
82.444	0.182205386	
82.448	0.201801108	
82.452	0.192401534	
82.456	0.135207517	
82.46	0.025280299	
82.464	-0.054377106	
82.468	-0.083850346	
82.472	-0.135627659	
82.476	-0.196326602	
82.48	-0.221816971	
82.484	-0.217356156	
82.488	-0.175774991	
82.492	-0.094046494	
82.496	-0.025541126	
82.5	-0.001006645	
82.504	0.001542392	
82.508	0.009189503	
82.512	0.035954391	
82.516	0.041849039	
82.52	0.020819484	
82.524	0.012853744	
82.528	0.019385651	
82.532	0.047743687	
82.536	0.098087167	
82.54	0.135844777	
82.544	0.167548424	
82.548	0.167867053	
82.552	0.123577536	
82.556	0.07068502	
82.56	0.006640466	
82.564	-0.041631921	
82.568	-0.057085458	
82.572	-0.049119717	
82.576	-0.033506866	
82.58	-0.03398481	
82.584	-0.057085458	
82.588	-0.083372401	
82.592	-0.07174242	
82.596	-0.056288884	
82.6	-0.081141994	
82.604	-0.097710734	
82.608	-0.173385269	
82.612	-0.245714193	
82.616	-0.069193383	
82.62	0.194631941	
82.624	0.277794272	
82.628	0.217254644	
82.632	0.079606649	
82.636	-0.023629348	
82.64	-0.030798514	
82.644	-0.101374975	
82.648	-0.241094063	
82.652	-0.313263672	
82.656	-0.208434527	
82.66	0.085341982	
82.664	0.40126325	
82.668	0.542734801	
82.672	0.466582322	
82.676	0.224901755	
82.68	-0.079548846	
82.684	-0.255591711	
82.688	-0.257981433	
82.692	-0.164622954	
82.696	-0.09293129	
82.7	-0.141522307	
82.704	-0.182944158	
82.708	-0.102808808	
82.712	0.060488872	
82.716	0.134729573	
82.72	0.067817353	
82.724	0.022412632	
82.728	0.037069595	
82.732	0.068295297	
82.736	0.035795076	
82.74	-0.040994662	
82.744	-0.037171107	
82.748	0.061922705	
82.752	0.102070037	
82.756	0.023368521	
82.76	-0.03828631	
82.764	-0.044658903	
82.768	-0.016619496	
82.772	0.033246039	
82.776	-0.003874311	
82.78	-0.098029364	
82.784	-0.139929159	
82.788	-0.118740289	
82.792	-0.008972385	
82.796	0.076420353	
82.8	0.056506001	
82.804	0.014446892	
82.808	-0.00116596	
82.812	0.039140687	
82.816	0.065905575	
82.82	0.073712001	
82.824	0.092989093	
82.828	0.051885872	
82.832	-0.0134332	
82.836	-0.038445625	
82.84	-0.010406219	
82.844	0.021934688	
82.848	0.002816911	
82.852	-0.044499588	
82.856	-0.078115013	
82.86	-0.100419086	
82.864	-0.106950993	
82.868	-0.087514587	
82.872	-0.051987384	
82.876	-0.030957829	
82.88	-0.010406219	
82.884	0.012535114	
82.888	0.024802354	
82.892	0.036273021	
82.896	0.05379765	
82.9	0.071322279	
82.904	0.090440056	
82.908	0.107964685	
82.912	0.111469611	
82.916	0.093626352	
82.92	0.056187372	
82.924	0.026236188	
82.928	0.001223762	
82.932	-0.037808366	
82.936	-0.085762124	
82.94	-0.119536863	
82.944	-0.131485474	
82.948	-0.132441363	
82.952	-0.200468787	
82.956	-0.28108208	
82.96	-0.057244773	
82.964	0.540663708	
82.968	0.737417498	
82.972	0.182683331	
82.976	-0.342258967	
82.98	-0.421916372	
82.984	-0.266743748	
82.988	-0.13467177	
82.992	0.06638352	
82.996	0.225539015	
83	0.264571143	
83.004	0.178381831	
83.008	-0.053421217	
83.012	-0.1435934	
83.016	-0.154904751	
83.02	-0.119058919	
83.024	-0.041950551	
83.028	-0.007379237	
83.032	0.090121426	
83.036	0.090758686	
83.04	0.010941966	
83.044	-0.043862329	
83.048	-0.078752272	
83.052	-0.023629348	
83.056	0.059214353	
83.06	0.072278168	
83.064	0.044238761	
83.068	0.033883298	
83.072	0.031015632	
83.076	0.021934688	
83.08	0.021138114	
83.084	0.015562095	
83.088	0.026714132	
83.092	0.066702149	
83.096	0.057939835	
83.1	-0.002121849	
83.104	-0.016778811	
83.108	0.008870873	
83.112	0.002657596	
83.116	-0.025541126	
83.12	-0.078592957	
83.124	-0.116509882	
83.128	-0.114279475	
83.132	-0.13100753	
83.136	-0.149488048	
83.14	-0.135468344	
83.144	-0.099303882	
83.148	-0.043703014	
83.152	0.008711559	
83.156	0.048540261	
83.16	0.080881167	
83.164	0.089165537	
83.168	0.080243908	
83.172	0.07896939	
83.176	0.075464464	
83.18	0.070844334	
83.184	0.079447334	
83.188	0.088050334	
83.192	0.07036639	
83.196	0.028785225	
83.2	-0.030798514	
83.204	-0.077318439	
83.208	-0.081301309	
83.212	-0.051987384	
83.216	-0.037808366	
83.22	-0.029046051	
83.224	-0.017256755	
83.228	-0.004192941	
83.232	0.048062317	
83.236	0.097131278	
83.24	0.081359112	
83.244	0.035476447	
83.248	0.002179651	
83.252	-0.001803219	
83.256	0.006162522	
83.26	0.021138114	
83.264	0.018589077	
83.268	-0.0005287	
83.272	0.005365948	
83.276	0.012216484	
83.28	-0.008653756	
83.284	-0.031754403	
83.288	-0.058678606	
83.292	-0.084009661	
83.296	-0.097392105	
83.3	-0.103127438	
83.304	-0.096117586	
83.308	-0.057404088	
83.312	0.004250744	
83.316	0.036273021	
83.32	0.03691028	
83.324	0.026236188	
83.328	0.010145392	
83.332	-0.004033626	
83.336	-0.008972385	
83.34	-0.007538552	
83.344	0.02862591	
83.348	0.0952195	
83.352	0.141420795	
83.356	0.151776258	
83.36	0.131861906	
83.364	0.12437411	
83.368	0.082792945	
83.372	-0.000369386	
83.376	-0.075406661	
83.38	-0.102490179	
83.384	-0.092771975	
83.388	-0.093727864	
83.392	-0.099781827	
83.396	-0.11412016	
83.4	-0.116191252	
83.404	-0.085284179	
83.408	-0.036374533	
83.412	0.010623336	
83.416	0.028785225	
83.42	0.006640466	
83.424	-0.000369386	
83.428	0.013172373	
83.432	0.013013058	
83.436	0.046628483	
83.44	0.093307723	
83.444	0.086297871	
83.448	0.051567242	
83.452	0.028466595	
83.456	0.01970428	
83.46	0.015084151	
83.464	0.006321836	
83.468	0.020500854	
83.472	0.05347902	
83.476	0.055709427	
83.48	0.044079446	
83.484	0.02034154	
83.488	-0.028090163	
83.492	-0.05549231	
83.496	-0.072538994	
83.5	-0.066325717	
83.504	-0.02171757	
83.508	-0.035577959	
83.512	-0.094843068	
83.516	-0.101852919	
83.52	0.018748392	
83.524	-0.069193383	
83.528	-0.263238822	
83.532	-0.148054214	
83.536	-0.011521422	
83.54	0.045991224	
83.544	0.122303018	
83.548	0.156555702	
83.552	0.13759724	
83.556	0.124533425	
83.56	0.118479462	
83.564	0.091873889	
83.568	0.052204502	
83.572	0.002657596	
83.576	-0.037489736	
83.58	-0.031754403	
83.584	0.012375799	
83.588	0.135685462	
83.592	0.049655465	
83.596	-0.275187432	
83.6	-0.1392919	
83.604	0.026554817	
83.608	-0.023310718	
83.612	0.004410059	
83.616	0.004250744	
83.62	-0.001325274	
83.624	0.023527836	
83.628	0.01173854	
83.632	-0.030479885	
83.636	0.058577094	
83.64	0.107646055	
83.644	0.060329557	
83.648	0.027988651	
83.652	-0.221816971	
83.656	-0.124953567	
83.66	0.043442187	
83.664	-0.08034542	
83.668	-0.127980548	
83.672	-0.055332995	
83.676	-0.027771533	
83.68	-0.167331306	
83.684	-0.078433642	
83.688	0.322880363	
83.692	0.480124081	
83.696	0.352672233	
83.7	0.166273905	
83.704	-0.023947977	
83.708	-0.116350567	
83.712	-0.166534732	
83.716	-0.321707357	
83.72	-0.463178908	
83.724	-0.370457689	
83.728	0.062400649	
83.732	0.630995205	
83.736	0.873153716	
83.74	0.549426023	
83.744	-0.068396809	
83.748	-0.528975924	
83.752	-0.61229757	
83.756	-0.426536502	
83.76	-0.122563845	
83.764	0.125967258	
83.768	0.103663185	
83.772	-0.055651625	
83.776	-0.120811382	
83.78	-0.032710292	
83.784	0.072118853	
83.788	0.077216927	
83.792	0.043442187	
83.796	0.070844334	
83.8	0.074189945	
83.804	-0.020443052	
83.808	-0.099622512	
83.812	-0.064413939	
83.816	0.040096576	
83.82	0.046469168	
83.824	0.029103854	
83.828	0.034042613	
83.832	0.054116279	
83.836	0.101432778	
83.84	0.065268316	
83.844	-0.007060608	
83.848	-0.045296162	
83.852	-0.069193383	
83.856	-0.01311457	
83.86	0.049336835	
83.864	0.013172373	
83.868	-0.035418644	
83.872	-0.035577959	
83.876	-0.008653756	
83.88	0.021456743	
83.884	0.011579225	
83.888	-0.021558255	
83.892	-0.07237968	
83.896	-0.10950003	
83.9	-0.068715439	
83.904	0.00711841	
83.908	0.044238761	
83.912	0.076101723	
83.916	0.101910722	
83.92	0.071481594	
83.924	0.071481594	
83.928	0.091714574	
83.932	0.044238761	
83.936	-0.01311457	
83.94	-0.029842625	
83.944	-0.009928274	
83.948	0.022253317	
83.952	0.007277725	
83.956	-0.059315865	
83.96	-0.094046494	
83.964	-0.051031495	
83.968	0.030697002	
83.972	0.061126131	
83.976	0.022412632	
83.98	-0.047526569	
83.984	-0.083691031	
83.988	-0.059315865	
83.992	-0.028090163	
83.996	-0.009609645	
84	-0.035896588	
84.004	-0.053899162	
84.008	-0.016938126	
84.012	0.019226336	
84.016	0.029581799	
84.02	0.019385651	
84.024	-0.057722717	
84.028	-0.119536863	
84.032	-0.116350567	
84.036	-0.070627217	
84.04	0.43073649	
84.044	0.992639823	
84.048	0.344387863	
84.052	-0.427651705	
84.056	-0.591745959	
84.06	-0.416658983	
84.064	-0.035100014	
84.068	-0.013592515	
84.072	-0.085921438	
84.076	0.057621205	
84.08	0.09920237	
84.084	0.029103854	
84.088	0.034201928	
84.092	0.105734278	
84.096	0.086138556	
84.1	-0.027134274	
84.104	-0.076999809	
84.108	0.000108559	
84.112	0.050929983	
84.116	0.021138114	
84.12	0.019385651	
84.124	-0.005308145	
84.128	-0.05947518	
84.132	-0.078274328	
