
26.124	-0.008507929	
26.128	0.055787487	
26.132	-0.26872843	
26.136	0.064584123	
26.14	-0.165727814	
26.144	-0.072003651	
26.148	-0.124143714	
26.152	-0.144296009	
26.156	0.12184223	
26.16	-0.008188051	
26.164	0.305611963	
26.168	0.147112567	
26.172	0.116884126	
26.176	0.042352624	
26.18	-0.097273988	
26.184	-0.006748602	
26.188	-0.206352281	
26.192	-0.018744015	
26.196	-0.093595395	
26.2	0.088415011	
26.204	-0.066885608	
26.208	-0.047373068	
26.212	-0.187479497	
26.216	-0.091836067	
26.22	0.151910733	
26.224	0.078178925	
26.228	0.222123886	
26.232	0.181819297	
26.236	-0.066885608	
26.24	-0.140137599	
26.244	-0.060168176	
26.248	0.017722042	
26.252	0.35999117	
26.256	0.288338568	
26.26	-0.57069297	
26.264	-0.936153231	
26.268	-0.327106109	
26.272	0.586464575	
26.276	1.006623921	
26.28	0.834529724	
26.284	0.284340096	
26.288	-0.35317614	
26.292	-0.732870959	
26.296	-0.552140064	
26.3	-0.049292335	
26.304	0.317287499	
26.308	0.112565777	
26.312	-0.350617119	
26.316	-0.474089907	
26.32	-0.226504575	
26.324	0.106328162	
26.328	0.175101865	
26.332	0.205970062	
26.336	0.216526026	
26.34	0.094332748	
26.344	0.123601557	
26.348	0.302573125	
26.352	0.082337335	
26.356	-0.050251968	
26.36	0.022840085	
26.364	0.005246812	
26.368	-0.176603655	
26.372	-0.294478584	
26.376	0.075779842	
26.38	0.145033362	
26.384	0.101210119	
26.388	0.043152318	
26.392	-0.134699678	
26.396	0.029717455	
26.4	-0.059208543	
26.404	-0.352696324	
26.408	-0.478088378	
26.412	-0.314950756	
26.416	0.149991467	
26.42	0.330722362	
26.424	0.177660887	
26.428	0.149991467	
26.432	0.165825412	
26.436	0.070821738	
26.44	-0.103671542	
26.444	-0.160449832	
26.448	-0.14829448	
26.452	-0.095034844	
26.456	0.058506447	
26.46	0.162786574	
26.464	0.134477399	
26.468	0.055947426	
26.472	-0.011226889	
26.476	-0.083999064	
26.48	-0.15101344	
26.484	-0.108469707	
26.488	0.022360268	
26.492	0.298254776	
26.496	0.511773134	
26.5	0.313289027	
26.504	0.20069208	
26.508	0.226602173	
26.512	-0.309192958	
26.516	-0.829314082	
26.52	-0.572292358	
26.524	0.298734593	
26.528	0.720813205	
26.532	0.260189331	
26.536	-0.247296625	
26.54	-0.393800607	
26.544	-0.237700294	
26.548	-0.094714967	
26.552	0.038993908	
26.556	0.114165165	
26.56	0.02347984	
26.564	-0.067845241	
26.568	-0.050571845	
26.572	0.127120212	
26.576	0.251712572	
26.58	0.19109575	
26.584	-0.496001529	
26.588	-0.919039775	
26.592	0.404614108	
26.596	1.097149308	
26.6	0.259229698	
26.604	-0.466412843	
26.608	-0.463374005	
26.612	-0.093915272	
26.616	0.09129391	
26.62	0.029557516	
26.624	-0.048972457	
26.628	-0.024821691	
26.632	-0.01666481	
26.636	-0.052331173	
26.64	-0.081599981	
26.644	-0.02642108	
26.648	0.092573421	
26.652	0.122641924	
26.656	0.16054743	
26.66	0.203730918	
26.664	0.145673118	
26.668	-0.004669397	
26.672	-0.147814663	
26.676	-0.077281632	
26.68	0.054827854	
26.684	-0.044973986	
26.688	-0.145735458	
26.692	-0.115666955	
26.696	-0.057609155	
26.7	0.021240696	
26.704	0.070661799	
26.708	0.040913174	
26.712	0.000448646	
26.716	0.049389933	
26.72	0.050989321	
26.724	0.054507976	
26.728	0.104568834	
26.732	0.07609972	
26.736	-0.055210072	
26.74	-0.13997766	
26.744	0.014043448	
26.748	0.110166694	
26.752	0.003167607	
26.756	-0.170046163	
26.76	-0.342460238	
26.764	-0.169886224	
26.768	0.255391165	
26.772	0.333601261	
26.776	0.053868221	
26.78	-0.214029345	
26.784	-0.145735458	
26.788	0.08169758	
26.792	0.150311344	
26.796	0.132078316	
26.8	0.218605231	
26.804	0.375985055	
26.808	0.282740708	
26.812	-0.18012231	
26.816	-0.490883486	
26.82	-0.418111312	
26.824	-0.025461447	
26.828	0.194294527	
26.832	0.183898502	
26.836	0.167904617	
26.84	-0.142056865	
26.844	-0.308553203	
26.848	-0.312871551	
26.852	0.073860576	
26.856	-0.008667868	
26.86	0.256510737	
26.864	0.066983206	
26.868	0.22292358	
26.872	0.0290777	
26.876	0.139915319	
26.88	-0.080320471	
26.884	0.006206445	
26.888	-0.047053191	
26.892	0.037234581	
26.896	0.039313786	
26.9	-0.024181936	
26.904	-0.030259612	
26.908	-0.133260228	
26.912	0.09545232	
26.916	-0.040975515	
26.92	0.136556604	
26.924	-0.07072414	
26.928	0.085696051	
26.932	-0.069444629	
26.936	0.100730302	
26.94	0.064904001	
26.944	0.249793306	
26.948	0.250113184	
26.952	0.077059353	
26.956	0.022680146	
26.96	-0.200114666	
26.964	-0.108949524	
26.968	-0.335103051	
26.972	-0.156451361	
26.976	-0.253374301	
26.98	-0.022582547	
26.984	-0.10814983	
26.988	-0.019543709	
26.992	0.014203387	
26.996	-0.01666481	
27	0.143593913	
27.004	-0.119345549	
27.008	0.411171601	
27.012	0.045871278	
27.016	0.443319309	
27.02	0.000128769	
27.024	0.31424866	
27.028	-0.026581019	
27.032	0.061065469	
27.036	-0.262970632	
27.04	-0.06656573	
27.044	-0.010267256	
27.048	0.100090547	
27.052	0.071461494	
27.056	-0.012026584	
27.06	0.020920818	
27.064	-0.074722611	
27.068	-0.139497843	
27.072	-0.203473381	
27.076	-0.042414964	
27.08	-0.2784847	
27.084	0.163106452	
27.088	-0.062087442	
27.092	0.375345299	
27.096	0.268506151	
27.1	0.099290853	
27.104	-0.030099673	
27.108	-0.070564201	
27.112	-0.024021997	
27.116	0.081857518	
27.12	0.142474341	
27.124	-0.006108846	
27.128	-0.125743103	
27.132	-0.198835155	
27.136	-0.253854118	
27.14	-0.069124751	
27.144	0.233799421	
27.148	0.430524201	
27.152	0.153989938	
27.156	-0.099033315	
27.16	-0.515674007	
27.164	-0.34357981	
27.168	-0.076641877	
27.172	0.54424072	
27.176	0.40717313	
27.18	0.27554346	
27.184	-0.275765739	
27.188	-0.413952902	
27.192	-0.560616823	
27.196	-0.167167263	
27.2	-0.046093558	
27.204	0.323525114	
27.208	0.064264245	
27.212	0.355512883	
27.216	-0.203953198	
27.22	0.019801247	
27.224	-0.165727814	
27.228	0.229161195	
27.232	0.237318076	
27.236	0.201811652	
27.24	0.302253247	
27.244	-0.011866645	
27.248	-0.063686831	
27.252	0.035475253	
27.256	0.150791161	
27.26	0.141994524	
27.264	0.057546814	
27.268	-0.034897839	
27.272	-0.102871848	
27.276	-0.052970928	
27.28	-0.028500285	
27.284	-0.069604568	
27.288	-0.080640348	
27.292	-0.061127809	
27.296	0.00956516	
27.3	-0.006428724	
27.304	0.013883509	
27.308	-0.004669397	
27.312	0.141834585	
27.316	-0.104471236	
27.32	0.090334277	
27.324	-0.150213746	
27.328	0.181979236	
27.332	-0.105430869	
27.336	0.165025718	
