Time,Signal,Label
80.856,0.20709796,AORTICSCLEROCIS
80.86,0.080188561,AORTICSCLEROCIS
80.864,-0.067739711,AORTICSCLEROCIS
80.868,-0.136847213,AORTICSCLEROCIS
80.872,-0.063440396,AORTICSCLEROCIS
80.876,-0.015351765,AORTICSCLEROCIS
80.88,-0.008823176,AORTICSCLEROCIS
80.884,-0.056434105,AORTICSCLEROCIS
80.888,-0.092420962,AORTICSCLEROCIS
80.892,-0.056593339,AORTICSCLEROCIS
80.896,0.016654244,AORTICSCLEROCIS
80.9,0.047386382,AORTICSCLEROCIS
80.904,-0.030478984,AORTICSCLEROCIS
80.908,-0.077930679,AORTICSCLEROCIS
80.912,-0.013122491,AORTICSCLEROCIS
80.916,0.022864365,AORTICSCLEROCIS
80.92,-0.022994991,AORTICSCLEROCIS
80.924,-0.047517008,AORTICSCLEROCIS
80.928,-0.012167088,AORTICSCLEROCIS
80.932,0.063787471,AORTICSCLEROCIS
80.936,0.077003883,AORTICSCLEROCIS
80.94,-0.069809751,AORTICSCLEROCIS
80.944,-0.162165399,AORTICSCLEROCIS
80.948,-0.082229993,AORTICSCLEROCIS
80.952,0.030029889,AORTICSCLEROCIS
80.956,0.052004164,AORTICSCLEROCIS
80.96,0.041335495,AORTICSCLEROCIS
80.964,0.132576506,AORTICSCLEROCIS
80.968,0.188945298,AORTICSCLEROCIS
80.972,0.118563925,AORTICSCLEROCIS
80.976,0.066653681,AORTICSCLEROCIS
80.98,0.03130376,AORTICSCLEROCIS
80.984,-0.02745354,AORTICSCLEROCIS
80.988,-0.072198259,AORTICSCLEROCIS
80.992,-0.058504146,AORTICSCLEROCIS
80.996,0.023979002,AORTICSCLEROCIS
81.0,0.067290617,AORTICSCLEROCIS
81.004,0.074774609,AORTICSCLEROCIS
81.008,0.049615656,AORTICSCLEROCIS
81.012,-0.041306887,AORTICSCLEROCIS
81.016,-0.145286608,AORTICSCLEROCIS
81.02,-0.177611085,AORTICSCLEROCIS
81.024,-0.1428981,AORTICSCLEROCIS
81.028,-0.06566967,AORTICSCLEROCIS
81.032,-0.023313459,AORTICSCLEROCIS
81.036,-0.062166525,AORTICSCLEROCIS
81.04,-0.055956404,AORTICSCLEROCIS
81.044,0.018724284,AORTICSCLEROCIS
81.048,0.04483864,AORTICSCLEROCIS
81.052,0.070156826,AORTICSCLEROCIS
81.056,0.071430697,AORTICSCLEROCIS
81.06,0.036876946,AORTICSCLEROCIS
81.064,0.055666544,AORTICSCLEROCIS
50.788,0.015243466,AORTICSCLEROCIS
50.792,0.013968947,AORTICSCLEROCIS
50.796,0.01970428,AORTICSCLEROCIS
50.8,0.026076873,AORTICSCLEROCIS
50.804,0.017951817,AORTICSCLEROCIS
50.808,-0.024425922,AORTICSCLEROCIS
50.812,-0.036055903,AORTICSCLEROCIS
50.816,-0.001962534,AORTICSCLEROCIS
50.82,0.015880725,AORTICSCLEROCIS
50.824,0.008552244,AORTICSCLEROCIS
50.828,-0.03430344,AORTICSCLEROCIS
50.832,-0.067440921,AORTICSCLEROCIS
50.836,-0.064573254,AORTICSCLEROCIS
50.84,-0.041791236,AORTICSCLEROCIS
50.844,0.021934688,AORTICSCLEROCIS
50.848,0.040733835,AORTICSCLEROCIS
50.852,0.032449465,AORTICSCLEROCIS
50.856,0.048699576,AORTICSCLEROCIS
50.86,0.077854186,AORTICSCLEROCIS
50.864,0.091714574,AORTICSCLEROCIS
50.868,0.033246039,AORTICSCLEROCIS
50.872,-0.045455477,AORTICSCLEROCIS
50.876,-0.101374975,AORTICSCLEROCIS
50.88,-0.096754846,AORTICSCLEROCIS
50.884,-0.029205366,AORTICSCLEROCIS
50.888,0.044079446,AORTICSCLEROCIS
50.892,0.056028057,AORTICSCLEROCIS
50.896,0.055868742,AORTICSCLEROCIS
50.9,0.045353965,AORTICSCLEROCIS
50.904,0.004569373,AORTICSCLEROCIS
50.908,-0.002918423,AORTICSCLEROCIS
50.912,0.007596355,AORTICSCLEROCIS
50.916,-0.012317996,AORTICSCLEROCIS
50.92,-0.034940699,AORTICSCLEROCIS
50.924,-0.060112439,AORTICSCLEROCIS
50.928,-0.070627217,AORTICSCLEROCIS
50.932,-0.074450772,AORTICSCLEROCIS
50.936,-0.061705587,AORTICSCLEROCIS
50.94,-0.02171757,AORTICSCLEROCIS
50.944,-0.003077737,AORTICSCLEROCIS
50.948,-0.002440478,AORTICSCLEROCIS
50.952,0.004091429,AORTICSCLEROCIS
50.956,-0.0048302,AORTICSCLEROCIS
50.96,0.023368521,AORTICSCLEROCIS
50.964,0.077057612,AORTICSCLEROCIS
50.968,0.12501137,AORTICSCLEROCIS
50.972,0.116727,AORTICSCLEROCIS
50.976,0.061922705,AORTICSCLEROCIS
50.98,0.064631057,AORTICSCLEROCIS
50.984,0.065905575,AORTICSCLEROCIS
50.988,0.041849039,AORTICSCLEROCIS
50.992,0.038822058,AORTICSCLEROCIS
50.996,0.009508133,AORTICSCLEROCIS
51.0,-0.029683311,AORTICSCLEROCIS
51.004,-0.037171107,AORTICSCLEROCIS
51.008,-0.0177347,AORTICSCLEROCIS
51.012,0.007277725,AORTICSCLEROCIS
51.016,-0.001325274,AORTICSCLEROCIS
51.02,-0.044021643,AORTICSCLEROCIS
51.024,-0.113323586,AORTICSCLEROCIS
51.028,-0.167331306,AORTICSCLEROCIS
51.032,-0.159365566,AORTICSCLEROCIS
51.036,-0.120652067,AORTICSCLEROCIS
51.04,-0.065529143,AORTICSCLEROCIS
51.044,-0.011680737,AORTICSCLEROCIS
51.048,0.019544966,AORTICSCLEROCIS
51.052,0.048380946,AORTICSCLEROCIS
51.056,0.086775815,AORTICSCLEROCIS
51.06,0.087731704,AORTICSCLEROCIS
51.064,0.063515853,AORTICSCLEROCIS
51.068,0.030856317,AORTICSCLEROCIS
51.072,-0.001325274,AORTICSCLEROCIS
51.076,0.008870873,AORTICSCLEROCIS
51.08,0.053001076,AORTICSCLEROCIS
51.084,0.060488872,AORTICSCLEROCIS
51.088,0.041849039,AORTICSCLEROCIS
51.092,0.01205717,AORTICSCLEROCIS
51.096,-0.010406219,AORTICSCLEROCIS
51.1,0.001861022,AORTICSCLEROCIS
51.104,0.014446892,AORTICSCLEROCIS
51.108,0.009986077,AORTICSCLEROCIS
51.112,0.004569373,AORTICSCLEROCIS
51.116,-0.042109866,AORTICSCLEROCIS
51.12,-0.10153429,AORTICSCLEROCIS
51.124,-0.106154419,AORTICSCLEROCIS
51.128,-0.075406661,AORTICSCLEROCIS
51.132,-0.033825496,AORTICSCLEROCIS
51.136,0.01173854,AORTICSCLEROCIS
51.14,0.046628483,AORTICSCLEROCIS
51.144,0.095856759,AORTICSCLEROCIS
51.148,0.098565111,AORTICSCLEROCIS
51.152,0.029741113,AORTICSCLEROCIS
51.156,-0.011043478,AORTICSCLEROCIS
51.16,0.005843892,AORTICSCLEROCIS
51.164,0.041689724,AORTICSCLEROCIS
51.168,0.063675168,AORTICSCLEROCIS
51.172,0.050452039,AORTICSCLEROCIS
51.176,0.054116279,AORTICSCLEROCIS
51.18,0.07068502,AORTICSCLEROCIS
51.184,0.043920131,AORTICSCLEROCIS
51.188,-0.040516718,AORTICSCLEROCIS
51.192,-0.116669197,AORTICSCLEROCIS
51.196,-0.127821233,AORTICSCLEROCIS
51.2,-0.098188679,AORTICSCLEROCIS
51.204,-0.065051198,AORTICSCLEROCIS
51.208,-0.195689342,AORTICSCLEROCIS
51.212,-0.258140748,AORTICSCLEROCIS
51.216,0.070207075,AORTICSCLEROCIS
51.22,0.385331769,AORTICSCLEROCIS
51.224,0.381189584,AORTICSCLEROCIS
51.228,0.139509017,AORTICSCLEROCIS
51.232,-0.148213529,AORTICSCLEROCIS
51.236,-0.240456804,AORTICSCLEROCIS
51.24,-0.159365566,AORTICSCLEROCIS
51.244,-0.148850788,AORTICSCLEROCIS
51.248,-0.195052083,AORTICSCLEROCIS
51.252,-0.120811382,AORTICSCLEROCIS
51.256,0.039459317,AORTICSCLEROCIS
51.26,0.268394698,AORTICSCLEROCIS
51.264,0.467538211,AORTICSCLEROCIS
51.268,0.39664312,AORTICSCLEROCIS
51.272,0.040255891,AORTICSCLEROCIS
51.276,-0.283471803,AORTICSCLEROCIS
51.28,-0.332859394,AORTICSCLEROCIS
51.284,-0.223728749,AORTICSCLEROCIS
51.288,-0.090541568,AORTICSCLEROCIS
51.292,0.053001076,AORTICSCLEROCIS
51.296,0.076261038,AORTICSCLEROCIS
51.3,-0.029046051,AORTICSCLEROCIS
51.304,-0.079548846,AORTICSCLEROCIS
51.308,0.027988651,AORTICSCLEROCIS
51.312,0.113062759,AORTICSCLEROCIS
51.316,0.062559964,AORTICSCLEROCIS
51.32,-0.027612218,AORTICSCLEROCIS
51.324,0.005206633,AORTICSCLEROCIS
51.328,0.100636204,AORTICSCLEROCIS
51.332,0.07434926,AORTICSCLEROCIS
51.336,-0.024107292,AORTICSCLEROCIS
51.34,-0.045296162,AORTICSCLEROCIS
51.344,0.014924836,AORTICSCLEROCIS
51.348,0.028944539,AORTICSCLEROCIS
51.352,-0.043543699,AORTICSCLEROCIS
51.356,-0.093568549,AORTICSCLEROCIS
51.36,-0.070308587,AORTICSCLEROCIS
51.364,0.037069595,AORTICSCLEROCIS
51.368,0.090599371,AORTICSCLEROCIS
51.372,-0.018531274,AORTICSCLEROCIS
51.376,-0.073494883,AORTICSCLEROCIS
51.38,-0.005945404,AORTICSCLEROCIS
51.384,0.085979241,AORTICSCLEROCIS
51.388,0.138871758,AORTICSCLEROCIS
51.392,0.090758686,AORTICSCLEROCIS
51.396,-0.001643904,AORTICSCLEROCIS
51.4,-0.05947518,AORTICSCLEROCIS
51.404,-0.080823365,AORTICSCLEROCIS
51.408,-0.049279032,AORTICSCLEROCIS
51.412,0.002498281,AORTICSCLEROCIS
51.416,0.026714132,AORTICSCLEROCIS
51.42,0.052523131,AORTICSCLEROCIS
51.424,0.036750965,AORTICSCLEROCIS
51.428,-0.014707718,AORTICSCLEROCIS
51.432,-0.060271754,AORTICSCLEROCIS
51.436,-0.06807818,AORTICSCLEROCIS
51.44,-0.010087589,AORTICSCLEROCIS
51.444,0.057939835,AORTICSCLEROCIS
51.448,0.051248613,AORTICSCLEROCIS
51.452,-0.01741607,AORTICSCLEROCIS
51.456,-0.044499588,AORTICSCLEROCIS
51.46,-0.008016496,AORTICSCLEROCIS
51.464,0.017792503,AORTICSCLEROCIS
51.468,-0.0005287,AORTICSCLEROCIS
51.472,0.017314558,AORTICSCLEROCIS
51.476,0.048540261,AORTICSCLEROCIS
51.48,0.003932114,AORTICSCLEROCIS
51.484,-0.046092736,AORTICSCLEROCIS
51.488,-0.026497014,AORTICSCLEROCIS
51.492,0.020500854,AORTICSCLEROCIS
51.496,-0.003874311,AORTICSCLEROCIS
51.5,-0.03462207,AORTICSCLEROCIS
51.504,-0.046729995,AORTICSCLEROCIS
51.508,-0.091338142,AORTICSCLEROCIS
51.512,-0.104879901,AORTICSCLEROCIS
51.516,-0.08432829,AORTICSCLEROCIS
51.52,-0.043384384,AORTICSCLEROCIS
51.524,0.001701707,AORTICSCLEROCIS
51.528,-0.006423348,AORTICSCLEROCIS
51.532,-0.010565533,AORTICSCLEROCIS
51.536,0.046628483,AORTICSCLEROCIS
51.54,0.088368963,AORTICSCLEROCIS
51.544,0.093148408,AORTICSCLEROCIS
51.548,0.098405796,AORTICSCLEROCIS
51.552,0.103185241,AORTICSCLEROCIS
51.556,0.118320148,AORTICSCLEROCIS
51.56,0.075623779,AORTICSCLEROCIS
51.564,-0.096436216,AORTICSCLEROCIS
51.568,-0.217674786,AORTICSCLEROCIS
51.572,-0.08034542,AORTICSCLEROCIS
51.576,0.487133932,AORTICSCLEROCIS
51.58,0.900555863,AORTICSCLEROCIS
51.584,0.276201124,AORTICSCLEROCIS
51.588,-0.601623478,AORTICSCLEROCIS
51.592,-0.775117305,AORTICSCLEROCIS
51.596,-0.3695018,AORTICSCLEROCIS
51.6,-0.088151846,AORTICSCLEROCIS
51.604,-0.086399383,AORTICSCLEROCIS
51.608,-0.041313292,AORTICSCLEROCIS
51.612,0.115611796,AORTICSCLEROCIS
51.616,0.185869627,AORTICSCLEROCIS
51.62,0.077376242,AORTICSCLEROCIS
51.624,0.015084151,AORTICSCLEROCIS
51.628,0.008233614,AORTICSCLEROCIS
51.632,-0.031276459,AORTICSCLEROCIS
51.636,-0.027452903,AORTICSCLEROCIS
51.64,-0.012636626,AORTICSCLEROCIS
51.644,-0.045296162,AORTICSCLEROCIS
51.648,-0.050075606,AORTICSCLEROCIS
51.652,-0.028249477,AORTICSCLEROCIS
51.656,0.006640466,AORTICSCLEROCIS
51.66,0.04917752,AORTICSCLEROCIS
51.664,0.057621205,AORTICSCLEROCIS
51.668,0.047106428,AORTICSCLEROCIS
51.672,0.05809915,AORTICSCLEROCIS
51.676,0.077535556,AORTICSCLEROCIS
51.68,0.073234056,AORTICSCLEROCIS
51.684,0.053319705,AORTICSCLEROCIS
51.688,0.009508133,AORTICSCLEROCIS
51.692,-0.037649051,AORTICSCLEROCIS
51.696,-0.061068328,AORTICSCLEROCIS
51.7,-0.058041347,AORTICSCLEROCIS
51.704,-0.039879458,AORTICSCLEROCIS
51.708,-0.046252051,AORTICSCLEROCIS
51.712,-0.031913718,AORTICSCLEROCIS
51.716,0.003294855,AORTICSCLEROCIS
51.72,0.022731262,AORTICSCLEROCIS
51.724,0.042645613,AORTICSCLEROCIS
51.728,0.067020779,AORTICSCLEROCIS
51.732,0.07068502,AORTICSCLEROCIS
51.736,0.030059743,AORTICSCLEROCIS
51.74,-0.03000194,AORTICSCLEROCIS
51.744,-0.03032057,AORTICSCLEROCIS
51.748,-0.011202793,AORTICSCLEROCIS
51.752,0.001223762,AORTICSCLEROCIS
51.756,0.027510706,AORTICSCLEROCIS
51.76,0.048699576,AORTICSCLEROCIS
51.764,0.034839187,AORTICSCLEROCIS
51.768,-0.049756977,AORTICSCLEROCIS
51.772,-0.128458493,AORTICSCLEROCIS
51.776,-0.098347994,AORTICSCLEROCIS
51.78,0.013491003,AORTICSCLEROCIS
51.784,0.072278168,AORTICSCLEROCIS
51.788,0.045353965,AORTICSCLEROCIS
51.792,0.011579225,AORTICSCLEROCIS
51.796,-0.029523996,AORTICSCLEROCIS
51.8,-0.068874754,AORTICSCLEROCIS
51.804,-0.086558698,AORTICSCLEROCIS
51.808,-0.075565976,AORTICSCLEROCIS
51.812,-0.058359976,AORTICSCLEROCIS
51.816,-0.057722717,AORTICSCLEROCIS
51.82,-0.034144125,AORTICSCLEROCIS
51.824,0.030537687,AORTICSCLEROCIS
51.828,0.07896939,AORTICSCLEROCIS
51.832,0.071162964,AORTICSCLEROCIS
51.836,0.054753539,AORTICSCLEROCIS
51.84,0.034520558,AORTICSCLEROCIS
51.844,0.014924836,AORTICSCLEROCIS
51.848,0.016677299,AORTICSCLEROCIS
51.852,0.008552244,AORTICSCLEROCIS
51.856,-0.010565533,AORTICSCLEROCIS
51.86,0.025758243,AORTICSCLEROCIS
51.864,0.069888445,AORTICSCLEROCIS
51.868,0.060170242,AORTICSCLEROCIS
51.872,-0.004989515,AORTICSCLEROCIS
51.876,-0.03032057,AORTICSCLEROCIS
51.88,0.010464021,AORTICSCLEROCIS
51.884,0.037228909,AORTICSCLEROCIS
51.888,0.046947113,AORTICSCLEROCIS
51.892,0.033723984,AORTICSCLEROCIS
51.896,-0.017256755,AORTICSCLEROCIS
51.9,-0.036533847,AORTICSCLEROCIS
51.904,-0.019009218,AORTICSCLEROCIS
51.908,-0.01805333,AORTICSCLEROCIS
51.912,-0.011043478,AORTICSCLEROCIS
51.916,0.008233614,AORTICSCLEROCIS
51.92,-0.027452903,AORTICSCLEROCIS
51.924,-0.040676032,AORTICSCLEROCIS
51.928,0.018748392,AORTICSCLEROCIS
51.932,0.040096576,AORTICSCLEROCIS
51.936,0.052682446,AORTICSCLEROCIS
51.94,0.047743687,AORTICSCLEROCIS
51.944,-0.007060608,AORTICSCLEROCIS
51.948,-0.047526569,AORTICSCLEROCIS
51.952,-0.067600235,AORTICSCLEROCIS
51.956,-0.076840494,AORTICSCLEROCIS
51.96,-0.064254624,AORTICSCLEROCIS
51.964,-0.031754403,AORTICSCLEROCIS
51.968,-0.002121849,AORTICSCLEROCIS
51.972,0.004888003,AORTICSCLEROCIS
51.976,0.002976225,AORTICSCLEROCIS
51.98,-0.011362107,AORTICSCLEROCIS
51.984,-0.008175811,AORTICSCLEROCIS
51.988,0.009508133,AORTICSCLEROCIS
51.992,0.030059743,AORTICSCLEROCIS
51.996,0.03691028,AORTICSCLEROCIS
52.0,-0.008335126,AORTICSCLEROCIS
52.004,-0.02570044,AORTICSCLEROCIS
52.008,0.005525262,AORTICSCLEROCIS
52.012,0.017951817,AORTICSCLEROCIS
52.016,0.011260595,AORTICSCLEROCIS
52.02,0.004410059,AORTICSCLEROCIS
52.024,-0.003874311,AORTICSCLEROCIS
52.028,-0.022354829,AORTICSCLEROCIS
52.032,-0.022354829,AORTICSCLEROCIS
52.036,0.014606206,AORTICSCLEROCIS
52.04,0.057621205,AORTICSCLEROCIS
52.044,0.063197223,AORTICSCLEROCIS
52.048,0.025439614,AORTICSCLEROCIS
52.052,-0.028408792,AORTICSCLEROCIS
52.056,-0.042269181,AORTICSCLEROCIS
52.06,-0.012955256,AORTICSCLEROCIS
52.064,0.017951817,AORTICSCLEROCIS
52.068,-0.004352256,AORTICSCLEROCIS
52.072,-0.042747125,AORTICSCLEROCIS
52.076,-0.049279032,AORTICSCLEROCIS
52.08,-0.029523996,AORTICSCLEROCIS
52.084,0.004091429,AORTICSCLEROCIS
52.088,0.012694429,AORTICSCLEROCIS
52.092,-0.008813071,AORTICSCLEROCIS
52.096,-0.022673459,AORTICSCLEROCIS
52.1,0.000745818,AORTICSCLEROCIS
52.104,0.038981372,AORTICSCLEROCIS
52.108,0.05746189,AORTICSCLEROCIS
52.112,0.045672594,AORTICSCLEROCIS
52.116,0.026554817,AORTICSCLEROCIS
52.12,0.023368521,AORTICSCLEROCIS
52.124,0.020819484,AORTICSCLEROCIS
52.128,0.010941966,AORTICSCLEROCIS
52.132,0.003772799,AORTICSCLEROCIS
52.136,0.018589077,AORTICSCLEROCIS
52.14,0.047425057,AORTICSCLEROCIS
52.144,0.049655465,AORTICSCLEROCIS
52.148,0.024802354,AORTICSCLEROCIS
52.152,-0.027293588,AORTICSCLEROCIS
52.156,-0.087036642,AORTICSCLEROCIS
52.16,-0.082575827,AORTICSCLEROCIS
52.164,-0.031276459,AORTICSCLEROCIS
52.168,0.004569373,AORTICSCLEROCIS
52.172,0.018748392,AORTICSCLEROCIS
52.176,0.006321836,AORTICSCLEROCIS
52.18,-0.032391662,AORTICSCLEROCIS
52.184,-0.061386958,AORTICSCLEROCIS
52.188,-0.04657068,AORTICSCLEROCIS
52.192,-0.019965107,AORTICSCLEROCIS
52.196,0.004728688,AORTICSCLEROCIS
52.2,0.026714132,AORTICSCLEROCIS
52.204,0.016677299,AORTICSCLEROCIS
52.208,-0.014389089,AORTICSCLEROCIS
52.212,-0.025381811,AORTICSCLEROCIS
52.216,-0.0220362,AORTICSCLEROCIS
52.22,-0.029683311,AORTICSCLEROCIS
52.224,-0.034462755,AORTICSCLEROCIS
52.228,-0.0134332,AORTICSCLEROCIS
52.232,0.008711559,AORTICSCLEROCIS
52.236,0.016677299,AORTICSCLEROCIS
52.24,0.014446892,AORTICSCLEROCIS
52.244,0.005047318,AORTICSCLEROCIS
52.248,0.032130836,AORTICSCLEROCIS
52.252,0.085660612,AORTICSCLEROCIS
52.256,0.105893592,AORTICSCLEROCIS
52.26,0.087891019,AORTICSCLEROCIS
52.264,0.051567242,AORTICSCLEROCIS
52.268,0.004888003,AORTICSCLEROCIS
52.272,-0.028727422,AORTICSCLEROCIS
52.276,-0.033028922,AORTICSCLEROCIS
52.28,-0.043065755,AORTICSCLEROCIS
52.284,-0.055014365,AORTICSCLEROCIS
52.288,-0.025222496,AORTICSCLEROCIS
52.292,0.022890577,AORTICSCLEROCIS
52.296,0.042804928,AORTICSCLEROCIS
52.3,0.064312427,AORTICSCLEROCIS
52.304,0.082792945,AORTICSCLEROCIS
52.308,0.051089298,AORTICSCLEROCIS
52.312,0.014128262,AORTICSCLEROCIS
52.316,-0.01311457,AORTICSCLEROCIS
52.32,-0.036215218,AORTICSCLEROCIS
52.324,-0.020761681,AORTICSCLEROCIS
52.328,-0.008335126,AORTICSCLEROCIS
52.332,-0.041631921,AORTICSCLEROCIS
52.336,-0.093568549,AORTICSCLEROCIS
52.34,-0.1263874,AORTICSCLEROCIS
52.344,-0.117625086,AORTICSCLEROCIS
52.348,-0.104879901,AORTICSCLEROCIS
52.352,-0.254795137,AORTICSCLEROCIS
52.356,-0.295420413,AORTICSCLEROCIS
52.36,0.125489314,AORTICSCLEROCIS
52.364,0.50561445,AORTICSCLEROCIS
52.368,0.471202451,AORTICSCLEROCIS
52.372,0.134410943,AORTICSCLEROCIS
52.376,-0.184218676,AORTICSCLEROCIS
52.38,-0.200468787,AORTICSCLEROCIS
52.384,-0.080186105,AORTICSCLEROCIS
52.388,-0.07206105,AORTICSCLEROCIS
52.392,-0.188201546,AORTICSCLEROCIS
52.396,-0.225640527,AORTICSCLEROCIS
52.4,-0.045614792,AORTICSCLEROCIS
52.404,0.265367717,AORTICSCLEROCIS
52.408,0.492232006,AORTICSCLEROCIS
52.412,0.475026007,AORTICSCLEROCIS
52.416,0.190171127,AORTICSCLEROCIS
52.42,-0.186130454,AORTICSCLEROCIS
52.424,-0.403913799,AORTICSCLEROCIS
52.428,-0.385273966,AORTICSCLEROCIS
52.432,-0.200787416,AORTICSCLEROCIS
52.436,0.024483725,AORTICSCLEROCIS
52.44,0.146837499,AORTICSCLEROCIS
52.444,0.094263611,AORTICSCLEROCIS
52.448,-0.061546273,AORTICSCLEROCIS
52.452,-0.069989957,AORTICSCLEROCIS
52.456,0.071800223,AORTICSCLEROCIS
52.46,0.083589519,AORTICSCLEROCIS
52.464,0.041849039,AORTICSCLEROCIS
52.468,0.027670021,AORTICSCLEROCIS
52.472,0.047265742,AORTICSCLEROCIS
52.476,-0.002759108,AORTICSCLEROCIS
52.48,-0.094524438,AORTICSCLEROCIS
52.484,-0.083053772,AORTICSCLEROCIS
52.488,0.075464464,AORTICSCLEROCIS
52.492,0.194791256,AORTICSCLEROCIS
52.496,0.098405796,AORTICSCLEROCIS
52.5,-0.011362107,AORTICSCLEROCIS
52.504,-0.008813071,AORTICSCLEROCIS
52.508,0.034839187,AORTICSCLEROCIS
52.512,0.052204502,AORTICSCLEROCIS
52.516,-0.023310718,AORTICSCLEROCIS
52.52,-0.120492752,AORTICSCLEROCIS
52.524,-0.14327477,AORTICSCLEROCIS
52.528,-0.085124864,AORTICSCLEROCIS
52.532,-0.03430344,AORTICSCLEROCIS
52.536,-0.040835347,AORTICSCLEROCIS
52.54,-0.081619939,AORTICSCLEROCIS
52.544,-0.104242642,AORTICSCLEROCIS
52.548,-0.073016939,AORTICSCLEROCIS
52.552,-0.014070459,AORTICSCLEROCIS
52.556,0.008552244,AORTICSCLEROCIS
52.56,0.020978799,AORTICSCLEROCIS
52.564,0.036432335,AORTICSCLEROCIS
52.568,0.02830728,AORTICSCLEROCIS
52.572,0.063834483,AORTICSCLEROCIS
52.576,0.135366832,AORTICSCLEROCIS
52.58,0.130587388,AORTICSCLEROCIS
52.584,0.082155686,AORTICSCLEROCIS
52.588,0.027192076,AORTICSCLEROCIS
52.592,-0.039560829,AORTICSCLEROCIS
52.596,-0.053899162,AORTICSCLEROCIS
52.6,0.02034154,AORTICSCLEROCIS
52.604,0.029741113,AORTICSCLEROCIS
52.608,-0.001484589,AORTICSCLEROCIS
52.612,0.000905133,AORTICSCLEROCIS
52.616,-0.044021643,AORTICSCLEROCIS
52.62,-0.099463197,AORTICSCLEROCIS
52.624,-0.060112439,AORTICSCLEROCIS
52.628,0.003294855,AORTICSCLEROCIS
52.632,0.02464304,AORTICSCLEROCIS
52.636,0.03659165,AORTICSCLEROCIS
52.64,0.064312427,AORTICSCLEROCIS
52.644,0.101592093,AORTICSCLEROCIS
52.648,0.075783093,AORTICSCLEROCIS
52.652,0.030856317,AORTICSCLEROCIS
52.656,0.045672594,AORTICSCLEROCIS
52.66,0.052523131,AORTICSCLEROCIS
52.664,0.008552244,AORTICSCLEROCIS
52.668,-0.037011792,AORTICSCLEROCIS
52.672,-0.080186105,AORTICSCLEROCIS
52.676,-0.100578401,AORTICSCLEROCIS
52.68,-0.087195957,AORTICSCLEROCIS
52.684,-0.070308587,AORTICSCLEROCIS
52.688,-0.076999809,AORTICSCLEROCIS
52.692,-0.089904309,AORTICSCLEROCIS
52.696,-0.09324992,AORTICSCLEROCIS
52.7,-0.075247346,AORTICSCLEROCIS
52.704,-0.024425922,AORTICSCLEROCIS
52.708,-0.047526569,AORTICSCLEROCIS
52.712,-0.104242642,AORTICSCLEROCIS
52.716,0.087731704,AORTICSCLEROCIS
52.72,0.553090263,AORTICSCLEROCIS
52.724,0.799231644,AORTICSCLEROCIS
52.728,0.105734278,AORTICSCLEROCIS
52.732,-0.596525404,AORTICSCLEROCIS
52.736,-0.64177081,AORTICSCLEROCIS
52.74,-0.278851673,AORTICSCLEROCIS
52.744,-0.034144125,AORTICSCLEROCIS
52.748,-0.0134332,AORTICSCLEROCIS
52.752,0.111628926,AORTICSCLEROCIS
52.756,0.178700461,AORTICSCLEROCIS
52.76,0.096016074,AORTICSCLEROCIS
52.764,0.092670463,AORTICSCLEROCIS
52.768,0.187940719,AORTICSCLEROCIS
52.772,0.195109886,AORTICSCLEROCIS
52.776,0.150820369,AORTICSCLEROCIS
52.78,0.152891461,AORTICSCLEROCIS
52.784,0.114496592,AORTICSCLEROCIS
52.788,-0.011840052,AORTICSCLEROCIS
52.792,-0.125750141,AORTICSCLEROCIS
52.796,-0.15617927,AORTICSCLEROCIS
52.8,-0.149488048,AORTICSCLEROCIS
52.804,-0.213691916,AORTICSCLEROCIS
52.808,-0.252405415,AORTICSCLEROCIS
52.812,-0.163667066,AORTICSCLEROCIS
52.816,-0.048641773,AORTICSCLEROCIS
52.82,-0.018531274,AORTICSCLEROCIS
52.824,-0.03000194,AORTICSCLEROCIS
52.828,0.022094003,AORTICSCLEROCIS
52.832,0.096653334,AORTICSCLEROCIS
52.836,0.12899424,AORTICSCLEROCIS
52.84,0.100795519,AORTICSCLEROCIS
52.844,0.092989093,AORTICSCLEROCIS
52.848,0.105574963,AORTICSCLEROCIS
52.852,0.05347902,AORTICSCLEROCIS
52.856,0.021138114,AORTICSCLEROCIS
52.86,-0.002918423,AORTICSCLEROCIS
52.864,-0.04657068,AORTICSCLEROCIS
52.868,-0.018849904,AORTICSCLEROCIS
52.872,0.011101281,AORTICSCLEROCIS
52.876,-0.033028922,AORTICSCLEROCIS
52.88,-0.060271754,AORTICSCLEROCIS
52.884,-0.05947518,AORTICSCLEROCIS
52.888,-0.062342847,AORTICSCLEROCIS
52.892,-0.028090163,AORTICSCLEROCIS
52.896,0.011897855,AORTICSCLEROCIS
52.9,0.033723984,AORTICSCLEROCIS
52.904,0.03292741,AORTICSCLEROCIS
52.908,-0.002599793,AORTICSCLEROCIS
52.912,-0.029523996,AORTICSCLEROCIS
52.916,-0.050553551,AORTICSCLEROCIS
52.92,-0.022992089,AORTICSCLEROCIS
52.924,0.058895724,AORTICSCLEROCIS
52.928,0.082792945,AORTICSCLEROCIS
52.932,0.056665316,AORTICSCLEROCIS
52.936,0.046150539,AORTICSCLEROCIS
52.94,0.027510706,AORTICSCLEROCIS
52.944,0.023368521,AORTICSCLEROCIS
52.948,-0.000369386,AORTICSCLEROCIS
52.952,-0.031117144,AORTICSCLEROCIS
