
0.004	-0.748416794
0.008	-0.304266621
0.012	0.508062774
0.016	0.687993975
0.02	0.432091822
0.024	0.156677131
0.028	-0.030291379
0.032	-0.021654682
0.036	0.001056635
0.04	-0.188790775
0.044	-0.308744909
0.048	-0.231654385
0.052	-0.202225638
0.056	-0.153764168
0.06	-0.013337862
0.064	0.07926673
0.068	0.20945695
0.072	0.302061541
0.076	0.116852358
0.08	-0.076353767
0.084	-0.133451934
0.088	-0.14656692
0.092	-0.034929606
0.096	0.063912601
0.1	0.143562146
0.104	0.215374687
0.108	0.178268875
0.112	0.076707708
0.116	-0.037008811
0.12	-0.128014014
0.124	-0.297229312
0.128	-0.555530547
0.132	-0.544494766
0.136	-0.082431443
0.14	-0.0357293
0.144	-0.374639713
0.148	0.149639822
0.152	0.939737717
0.156	0.982601327
0.16	0.925183282
0.164	0.518938615
0.168	-0.378638184
0.172	-0.730023827
0.176	-0.720107618
0.18	-0.553451342
0.184	-0.174716156
0.188	-0.053002695
0.192	-0.014617372
0.196	0.113013826
0.2	0.170271933
0.204	0.158756336
0.208	0.137164592
0.212	0.110134927
0.216	0.024727584
0.22	-0.028691991
0.224	-0.045005753
0.228	0.000576818
0.232	0.078467036
0.236	0.022648379
0.24	0.126608628
0.244	0.301421786
0.248	-0.011738473
0.252	-0.366802709
0.256	-0.478599962
0.26	-0.416383751
0.264	-0.004861103
0.268	0.283508635
0.272	0.290865822
0.276	0.300941969
0.28	0.113333704
0.284	-0.112020129
0.288	-0.162720743
0.292	-0.14656692
0.296	-0.097465694
0.3	-0.054762022
0.304	0.071109849
0.308	0.240325147
0.312	0.186425756
0.316	0.097499758
0.32	0.177149303
0.324	0.099419024
0.328	-0.102903615
0.332	-0.133451934
0.336	-0.071875479
0.34	-0.084030831
0.344	-0.158722272
0.348	-0.177275178
0.352	-0.123375787
0.356	-0.060359882
0.36	-0.031410951
0.364	0.043600367
0.368	0.160355724
0.372	0.168032789
0.376	0.06535205
0.38	-0.033969973
0.384	-0.029811563
0.388	0.027446544
0.392	0.026326972
0.396	-0.076193828
0.4	-0.079232666
0.404	0.056715353
0.408	0.22880955
0.412	0.308619034
0.416	0.110614743
0.42	-0.152964473
0.424	-0.245569065
0.428	-0.274198118
0.432	-0.305386193
0.436	-0.192309429
0.44	0.014651436
0.444	0.191863677
