
20.008	0.137840043
20.0085	0.137840043
20.009	0.137840043
20.0095	0.137840043
20.01	0.137840043
20.0105	0.137840043
20.011	0.137840043
20.0115	0.137840043
20.012	0.136560532
20.0125	0.136560532
20.013	0.136560532
20.0135	0.136560532
20.014	0.136560532
20.0145	0.136560532
20.015	0.136560532
20.0155	0.136560532
20.016	-0.072799416
20.0165	-0.072799416
20.017	-0.072799416
20.0175	-0.072799416
20.018	-0.072799416
20.0185	-0.072799416
20.019	-0.072799416
20.0195	-0.072799416
20.02	-0.163484741
20.0205	-0.163484741
20.021	-0.163484741
20.0215	-0.163484741
20.022	-0.163484741
20.0225	-0.163484741
20.023	-0.163484741
20.0235	-0.163484741
20.024	-0.042091158
20.0245	-0.042091158
20.025	-0.042091158
20.0255	-0.042091158
20.026	-0.042091158
20.0265	-0.042091158
20.027	-0.042091158
20.0275	-0.042091158
20.028	0.074824138
20.0285	0.074824138
20.029	0.074824138
20.0295	0.074824138
20.03	0.074824138
20.0305	0.074824138
20.031	0.074824138
20.0315	0.074824138
20.032	0.09529631
20.0325	0.09529631
20.033	0.09529631
20.0335	0.09529631
20.034	0.09529631
20.0345	0.09529631
20.035	0.09529631
20.0355	0.09529631
20.036	0.004930863
20.0365	0.004930863
20.037	0.004930863
20.0375	0.004930863
20.038	0.004930863
20.0385	0.004930863
20.039	0.004930863
20.0395	0.004930863
20.04	-0.11790217
20.0405	-0.11790217
20.041	-0.11790217
20.0415	-0.11790217
20.042	-0.11790217
20.0425	-0.11790217
20.043	-0.11790217
20.0435	-0.11790217
20.044	-0.081436114
20.0445	-0.081436114
20.045	-0.081436114
20.0455	-0.081436114
20.046	-0.081436114
20.0465	-0.081436114
20.047	-0.081436114
20.0475	-0.081436114
20.048	0.079462365
20.0485	0.079462365
20.049	0.079462365
20.0495	0.079462365
20.05	0.079462365
20.0505	0.079462365
20.051	0.079462365
20.0515	0.079462365
20.052	0.147596313
20.0525	0.147596313
20.053	0.147596313
20.0535	0.147596313
20.054	0.147596313
20.0545	0.147596313
20.055	0.147596313
20.0555	0.147596313
20.056	-0.022098802
20.0565	-0.022098802
20.057	-0.022098802
20.0575	-0.022098802
20.058	-0.022098802
20.0585	-0.022098802
20.059	-0.022098802
20.0595	-0.022098802
20.06	-0.154368227
20.0605	-0.154368227
20.061	-0.154368227
20.0615	-0.154368227
20.062	-0.154368227
20.0625	-0.154368227
20.063	-0.154368227
20.0635	-0.154368227
20.064	-0.021778924
20.0645	-0.021778924
20.065	-0.021778924
20.0655	-0.021778924
20.066	-0.021778924
20.0665	-0.021778924
20.067	-0.021778924
20.0675	-0.021778924
20.068	0.105532396
20.0685	0.105532396
20.069	0.105532396
20.0695	0.105532396
20.07	0.105532396
20.0705	0.105532396
20.071	0.105532396
20.0715	0.105532396
20.072	0.036118938
20.0725	0.036118938
20.073	0.036118938
20.0735	0.036118938
20.074	0.036118938
20.0745	0.036118938
20.075	0.036118938
20.0755	0.036118938
20.076	-0.067521434
20.0765	-0.067521434
20.077	-0.067521434
20.0775	-0.067521434
20.078	-0.067521434
20.0785	-0.067521434
20.079	-0.067521434
20.0795	-0.067521434
20.08	-0.066401862
20.0805	-0.066401862
20.081	-0.066401862
20.0815	-0.066401862
20.082	-0.066401862
20.0825	-0.066401862
20.083	-0.066401862
20.0835	-0.066401862
20.084	-0.002586263
20.0845	-0.002586263
20.085	-0.002586263
20.0855	-0.002586263
20.086	-0.002586263
20.0865	-0.002586263
20.087	-0.002586263
20.0875	-0.002586263
20.088	0.069226279
20.0885	0.069226279
20.089	0.069226279
20.0895	0.069226279
20.09	0.069226279
20.0905	0.069226279
20.091	0.069226279
20.0915	0.069226279
20.092	0.079462365
20.0925	0.079462365
20.093	0.079462365
20.0935	0.079462365
20.094	0.079462365
20.0945	0.079462365
20.095	0.079462365
20.0955	0.079462365
20.096	-0.055845898
20.0965	-0.055845898
20.097	-0.055845898
20.0975	-0.055845898
20.098	-0.055845898
20.0985	-0.055845898
20.099	-0.055845898
20.0995	-0.055845898
20.1	-0.146531224
20.1005	-0.146531224
20.101	-0.146531224
20.1015	-0.146531224
20.102	-0.146531224
20.1025	-0.146531224
20.103	-0.146531224
20.1035	-0.146531224
20.104	-0.047529078
20.1045	-0.047529078
20.105	-0.047529078
20.1055	-0.047529078
20.106	-0.047529078
20.1065	-0.047529078
20.107	-0.047529078
20.1075	-0.047529078
20.108	0.116568177
20.1085	0.116568177
20.109	0.116568177
20.1095	0.116568177
20.11	0.116568177
20.1105	0.116568177
20.111	0.116568177
20.1115	0.116568177
20.112	0.179903959
20.1125	0.179903959
20.113	0.179903959
20.1135	0.179903959
20.114	0.179903959
20.1145	0.179903959
20.115	0.179903959
20.1155	0.179903959
20.116	0.033719855
20.1165	0.033719855
20.117	0.033719855
20.1175	0.033719855
20.118	0.033719855
20.1185	0.033719855
20.119	0.033719855
20.1195	0.033719855
20.12	-0.139973731
20.1205	-0.139973731
20.121	-0.139973731
20.1215	-0.139973731
20.122	-0.139973731
20.1225	-0.139973731
20.123	-0.139973731
20.1235	-0.139973731
20.124	-0.12206058
20.1245	-0.12206058
20.125	-0.12206058
20.1255	-0.12206058
20.126	-0.12206058
20.1265	-0.12206058
20.127	-0.12206058
20.1275	-0.12206058
20.128	0.033559916
20.1285	0.033559916
20.129	0.033559916
20.1295	0.033559916
20.13	0.033559916
20.1305	0.033559916
20.131	0.033559916
20.1315	0.033559916
20.132	0.096255943
20.1325	0.096255943
20.133	0.096255943
20.1335	0.096255943
20.134	0.096255943
20.1345	0.096255943
20.135	0.096255943
20.1355	0.096255943
20.136	-0.078717153
20.1365	-0.078717153
20.137	-0.078717153
20.1375	-0.078717153
20.138	-0.078717153
20.1385	-0.078717153
20.139	-0.078717153
20.1395	-0.078717153
20.14	-0.131976789
20.1405	-0.131976789
20.141	-0.131976789
20.1415	-0.131976789
20.142	-0.131976789
20.1425	-0.131976789
20.143	-0.131976789
20.1435	-0.131976789
20.144	0.094976433
20.1445	0.094976433
20.145	0.094976433
20.1455	0.094976433
20.146	0.094976433
20.1465	0.094976433
20.147	0.094976433
20.1475	0.094976433
20.148	0.221807937
20.1485	0.221807937
20.149	0.221807937
20.1495	0.221807937
20.15	0.221807937
20.1505	0.221807937
20.151	0.221807937
20.1515	0.221807937
20.152	-0.066881679
20.1525	-0.066881679
20.153	-0.066881679
20.1535	-0.066881679
20.154	-0.066881679
20.1545	-0.066881679
20.155	-0.066881679
20.1555	-0.066881679
20.156	-0.504474359
20.1565	-0.504474359
20.157	-0.504474359
20.1575	-0.504474359
20.158	-0.504474359
20.1585	-0.504474359
20.159	-0.504474359
20.1595	-0.504474359
20.16	-0.448335824
20.1605	-0.448335824
20.161	-0.448335824
20.1615	-0.448335824
20.162	-0.448335824
20.1625	-0.448335824
20.163	-0.448335824
20.1635	-0.448335824
20.164	0.978318675
20.1645	0.978318675
20.165	0.978318675
20.1655	0.978318675
20.166	0.978318675
20.1665	0.978318675
20.167	0.978318675
20.1675	0.978318675
20.168	1.966900677
20.1685	1.966900677
20.169	1.966900677
20.1695	1.966900677
20.17	1.966900677
20.1705	1.966900677
20.171	1.966900677
20.1715	1.966900677
20.172	-1.090650227
20.1725	-1.090650227
20.173	-1.090650227
20.1735	-1.090650227
20.174	-1.090650227
20.1745	-1.090650227
20.175	-1.090650227
20.1755	-1.090650227
20.176	-2.759612076
20.1765	-2.759612076
20.177	-2.759612076
20.1775	-2.759612076
20.178	-2.759612076
20.1785	-2.759612076
20.179	-2.759612076
20.1795	-2.759612076
20.18	0.473551679
20.1805	0.473551679
20.181	0.473551679
20.1815	0.473551679
20.182	0.473551679
20.1825	0.473551679
20.183	0.473551679
20.1835	0.473551679
20.184	1.819437061
20.1845	1.819437061
20.185	1.819437061
20.1855	1.819437061
20.186	1.819437061
20.1865	1.819437061
20.187	1.819437061
20.1875	1.819437061
20.188	-0.296873738
20.1885	-0.296873738
20.189	-0.296873738
20.1895	-0.296873738
20.19	-0.296873738
20.1905	-0.296873738
20.191	-0.296873738
20.1915	-0.296873738
20.192	-0.599637972
20.1925	-0.599637972
20.193	-0.599637972
20.1935	-0.599637972
20.194	-0.599637972
20.1945	-0.599637972
20.195	-0.599637972
20.1955	-0.599637972
20.196	0.761281662
20.1965	0.761281662
20.197	0.761281662
20.1975	0.761281662
20.198	0.761281662
20.1985	0.761281662
20.199	0.761281662
20.1995	0.761281662
20.2	0.239241271
20.2005	0.239241271
20.201	0.239241271
20.2015	0.239241271
20.202	0.239241271
20.2025	0.239241271
20.203	0.239241271
20.2035	0.239241271
20.204	-1.020597012
20.2045	-1.020597012
20.205	-1.020597012
20.2055	-1.020597012
